city_port,population,lon,lat,iso3c,city_country,gdp_cap,IWI,gdp,wealth,port_locode,port_name,port_status,outflows,nl,nl_cap,major_city_port,product,uj_orig,Lj_orig,Cj_orig,Dj_orig,PCj_orig,uj,Lj,Cj,Dj,PCj,Lj_1,Dj_1,Yj_1,Pj_1,Lj_2,Dj_2,Yj_2,Pj_2,Lj_3,Dj_3,Yj_3,Pj_3,Lj_4,Dj_4,Yj_4,Pj_4,Lj_5,Dj_5,Yj_5,Pj_5,Lj_6,Dj_6,Yj_6,Pj_6,Lj_7,Dj_7,Yj_7,Pj_7,Lj_8,Dj_8,Yj_8,Pj_8,Lj_9,Dj_9,Yj_9,Pj_9,Lj_10,Dj_10,Yj_10,Pj_10,Lj_11,Dj_11,Yj_11,Pj_11,Lj_12,Dj_12,Yj_12,Pj_12,Lj_13,Dj_13,Yj_13,Pj_13,Lj_14,Dj_14,Yj_14,Pj_14,Lj_15,Dj_15,Yj_15,Pj_15,Lj_16,Dj_16,Yj_16,Pj_16,Lj_17,Dj_17,Yj_17,Pj_17,Lj_18,Dj_18,Yj_18,Pj_18,Lj_19,Dj_19,Yj_19,Pj_19,Lj_20,Dj_20,Yj_20,Pj_20,Lj_21,Dj_21,Yj_21,Pj_21,Lj_22,Dj_22,Yj_22,Pj_22
true,3223.755,-17.446713,14.692814,SEN,Dakar - Senegal,2287.6685,70.2606002240275,7.3748827652175e9,2.2650296127521e8,SNDKR,Dakar,AI,2417.263262,1726.64797008975,0.00515427997478229,true,6,-0.03147926341390682,3223.755,315601.6508861697,318600.84204150375,0.00022508511800631246,-0.031480649358322,3223.755,315581.80185746413,318737.37198313,0.00022510845103119082,0.0,25.582567484541727,0.0,0.0026924772423575698,0.0,367.9464030840324,0.0,0.0013349259537306026,0.0,27.722715896792813,0.0,0.002636149452028877,0.0,4.693765287021102,0.0,0.004206758138272651,0.0,0.6547619815708784,0.0,0.007064199642098415,3223.755,314627.36478373496,315941.70196920977,0.0002258786000368617,0.0,0.800558560049462,0.0,0.006700183669057638,0.0,1.4497498220621194,0.0,0.0057308392404017755,0.0,0.2726447820968044,0.0,0.008895925597702904,0.0,0.42311468224394017,0.0,0.007924364866813985,0.0,0.13270241431849664,0.0,0.010751913528307974,0.0,0.10108396475602158,0.0,0.011550220874637447,0.0,0.009476757377898506,0.0,0.021534110061535282,0.0,0.003291969944801652,0.0,0.028443062154443075,0.0,0.0034996721499283936,0.0,0.027988739368267488,0.0,0.0025201179202614366,0.0,0.03051507244514148,0.0,0.002404270662288653,0.0,0.030895355412277142,0.0,0.09667693845243193,0.0,0.011686511582155888,0.0,0.07924225438121944,0.0,0.012314391541167575,0.0,0.007152873053274322,0.0,0.023188923594691116,0.0,0.022646825196969343,0.0,0.01712218768256877,0.0,0.004747071337570176,0.0,0.025830892931375703
false,505.227,-17.044529,14.7029696,SEN,Yaoundé - Cameroon,2302.16270413245,52.2935947198641,1.16311475652073e9,2.64201359795328e7,,,,0.0,396.270565730296,0.00662799838393238,false,2,-0.04523808366786724,505.227,29464.07953983949,30941.582688042767,0.0005430041217570444,-0.04523286691274291,505.227,29468.93412258026,31343.66135832676,0.0005428430476436113,0.0,252.33307047744756,0.0,0.0019309592597121115,505.227,25453.65126204989,26420.13597953278,0.0005734078799421051,0.0,282.37846140936335,0.0,0.001874631461821565,0.0,27.956172903968607,0.0,0.0034452405915526055,0.0,2.8165328978407027,0.0,0.00630268538868749,0.0,850.1225082292682,0.0,0.0014026696104612259,0.0,3.530966563633049,0.0,0.005938668718646059,0.0,6.949966038628637,0.0,0.004969322888308285,0.0,1.068247975250272,0.0,0.008134416708143858,0.0,1.7321497674676207,0.0,0.007162852708708652,0.0,0.4892102315159708,0.0,0.009990414331123845,0.0,0.3652802330029196,0.0,0.010788727583985467,0.0,0.030299323132768945,0.0,0.02077285636788208,0.0,0.010175555356602917,0.0,0.027682304971564046,0.0,0.010836025009573523,0.0,0.027227937044366674,0.0,0.007734409957427912,0.0,0.029754548181709372,0.0,0.007369986430276874,0.0,0.030134879007923287,0.0,0.3482640491571279,0.0,0.01092501942153874,0.0,0.28163503304567417,0.0,0.011552905083296374,0.0,0.022643002746196777,0.0,0.022427755780729388,0.0,0.07506890991760329,0.0,0.016360780246366582,0.0,0.01483006494042352,0.0,0.025069902580346196
true,187.932,-16.076402,14.138908,SEN,Kaolack - Senegal,2278.7640345833,45.3761239685572,4.2825268254731e8,8.52762572965889e6,,,,0.0,314.559278847214,0.00270314100000742,false,1,-0.051783342713661674,187.932,9035.872364658026,10258.715327528615,0.000753936313966452,-0.05119223421509214,187.932,9185.291451314497,10365.751074004234,0.0007331788391494652,187.932,7952.010958710251,8527.625729658892,0.0007861504317306033,0.0,277.7850497443549,0.0,0.0019004904247399066,0.0,61.54806734356433,0.0,0.0028255374713379296,0.0,134.43825888413923,0.0,0.002300431833054492,0.0,2.43950768184344,0.0,0.006607320956043439,0.0,70.16657229532457,0.0,0.002729752155900227,0.0,1.7003286808865954,0.0,0.0072657509198712006,0.0,19.48088461640587,0.0,0.0038245141834433805,0.0,1.9700517785578395,0.0,0.006989609741711096,0.0,0.9409420196935407,0.0,0.008489932599354467,0.0,0.8050707584219046,0.0,0.008845606796281835,0.0,0.4945168712874985,0.0,0.010056013282510845,0.0,0.038946245400521454,0.0,0.019628110530697348,0.0,0.012380315083638752,0.0,0.02653768217864481,0.0,0.013220035824877904,0.0,0.026083302994510022,0.0,0.006790835805140846,0.0,0.03108126166900125,0.0,0.006484149043367997,0.0,0.031461575036417534,0.0,0.23345386470208948,0.0,0.012252091241275485,0.0,0.19307369027527804,0.0,0.01287997465805506,0.0,0.01886075299784325,0.0,0.02375470546431383,0.0,0.05784158430844269,0.0,0.01768781947592014,0.0,0.01263330043999389,0.0,0.026396786761756073
true,4552.105,-8.002662,12.639193,MLI,Bamako - Mali,2286.20141850059,45.3510168389582,1.04070289081636e10,2.06442590507706e8,,,,0.0,1059.27660221482,0.00292777249408515,true,4,-0.05201849014106116,4552.105,217455.6414158011,218952.951820625,0.0007622510947151563,-0.0519336737528826,4552.105,217963.16389397552,219494.56988008888,0.0007592350572769461,0.0,481.6046050667598,0.0,0.0038022692910444195,0.0,488.71649739280804,0.0,0.003787629686843007,0.0,582.0878895833451,0.0,0.003617308269054921,4552.105,205048.51745316762,206442.5905077058,0.0007729601087190333,0.0,27.911305482988176,0.0,0.008045362824148247,0.0,100.30006945351019,0.0,0.005745871014424561,0.0,33.280648358057654,0.0,0.007681345691173367,0.0,51.69965505336584,0.0,0.0068406330089860546,0.0,28.181238494459397,0.0,0.008025011325842076,0.0,25.91950344896784,0.0,0.008203649083198428,0.0,6.383983026169097,0.0,0.011861725277763321,0.0,22.362917391858826,0.0,0.008528546613688952,0.0,0.8478423387067191,0.0,0.020178022455847832,0.0,0.2648172254703493,0.0,0.027407567665578808,0.0,0.29528174084784503,0.0,0.026633341113276063,0.0,0.18277748811976288,0.0,0.03021656930327493,0.0,0.17429278221159294,0.0,0.030596912834283698,0.0,7.456384953237085,0.0,0.011386791978341842,0.0,6.080612913985886,0.0,0.012014678907833781,0.0,0.5250831749501086,0.0,0.022889608474568838,0.0,1.692242166321073,0.0,0.016822572727532178,0.0,0.34669253370623043,0.0,0.02553180111732078
true,1440.712,-15.978542,18.085588,MRT,Nouakchott - Mauritania,3726.39485774327,41.8651880562521,5.36866178828902e9,6.03156788148991e7,MRNKC,Nouakchott,AI,334.524,1260.6454068121,0.0652106403689198,false,3,-0.04853207774864212,1440.712,75993.56295459432,77832.93473560883,0.0006440649956538793,-0.048262610969352325,1440.712,76600.42772595746,78661.0035624808,0.0006354111516317064,0.0,79.7949551365436,0.0,0.003898456951724768,0.0,405.89287910347167,0.0,0.0025409056015964124,1440.712,71548.49652087757,72693.06681489908,0.000651457577753213,0.0,361.63424297269887,0.0,0.002619291078740467,0.0,29.190681690566596,0.0,0.0050795122184307704,0.0,138.76894670540617,0.0,0.0033701673247568294,0.0,38.72256829609826,0.0,0.004715495045571429,0.0,8.932195156504152,0.0,0.006936820386169821,0.0,2.3374297936407036,0.0,0.0098713413648583,0.0,16.108993617967194,0.0,0.005939679625904468,0.0,1.1279193996653343,0.0,0.011957910140507929,0.0,2.634320730569463,0.0,0.009565559065154031,0.0,0.12768133536930423,0.0,0.021214979665183983,0.0,0.0418970503378197,0.0,0.028444401942082528,0.0,0.046529104827944624,0.0,0.027670193735991323,0.0,0.04141299256899069,0.0,0.02853152131245703,0.0,0.03938062432495447,0.0,0.02891185925552628,0.0,2.4964382943416688,0.0,0.009701849223264773,0.0,1.9671118254690838,0.0,0.010329735714844667,0.0,0.12791823246444378,0.0,0.02120463339140946,0.0,0.4604148191404091,0.0,0.015137622463504308,0.0,0.08187194321314133,0.0,0.023846806488519307
true,217.732,-13.203346,27.153675,ESH,Laâyoune - Morocco,7166.58209753815,43.2531834575172,1.56039425326118e9,9.41760214057214e6,,,,0.0,1006.13597651292,1.52940924551656,false,2,-0.051499937365624956,217.732,10551.068522268852,11287.533047812663,0.0007439525302142598,-0.051232544018683386,217.732,10629.825318663708,11261.956725497666,0.0007345816899361867,0.0,193.98391552284647,0.0,0.0021389993866551705,217.732,8903.200874446904,9417.602140572135,0.0007814478715402469,0.0,179.14458752909297,0.0,0.0021842680396816764,0.0,15.600842451326754,0.0,0.004152101445976578,0.0,36.493409836948246,0.0,0.0033200545003114804,0.0,8.295042816017972,0.0,0.0049029777023416946,0.0,56.737289005312995,0.0,0.002956037311045734,0.0,1.0391587883246416,0.0,0.00846962953103859,0.0,0.33552819098336994,0.0,0.011404144368746255,0.0,15.205782311554895,0.0,0.00418022199689581,0.0,0.17718873840729538,0.0,0.013490706469954322,0.0,1.416826027989387,0.0,0.007806102113843912,0.0,0.04407643010530756,0.0,0.019455541532193046,0.0,0.013266680394739183,0.0,0.026685003997050684,0.0,0.014837150437769994,0.0,0.025910789835224806,0.0,0.013103410480826118,0.0,0.026772106419254194,0.0,0.012419508462089154,0.0,0.027152446534425473,0.0,1.3266353050946111,0.0,0.00794239225307794,0.0,0.9935411645795984,0.0,0.008570278949342255,0.0,0.04416565991448223,0.0,0.019445189823625978,0.0,0.18291973414834284,0.0,0.013378168772221049,0.0,0.027216095666491608,0.0,0.022087370694706676
false,73.209,-11.1610899,28.4597492,MAR,Kukawa - Nigeria,6295.70213058728,39.2491173607986,4.60902057278165e8,2.8733886328667e6,,,,0.0,143.6101930679,0.0868098495387022,false,1,-0.050237585945370325,73.209,3675.6632108429767,4232.610359195641,0.0007004811103452114,-0.05013215435924429,73.209,3686.711311938042,4170.738123088943,0.0006968507311076066,73.209,2713.388557507709,2873.388632866705,0.0007803179128837076,0.0,130.66684787128966,0.0,0.00173357139469158,0.0,13.731218608149504,0.0,0.0031363914506649378,0.0,2.1578006157439886,0.0,0.005104224264241123,0.0,81.73639934756727,0.0,0.0019613727270531953,0.0,1.2808967039296864,0.0,0.005855100063415938,0.0,178.32734951683153,0.0,0.0015973555279200715,0.0,0.210109984999618,0.0,0.00942174649358486,0.0,0.11515566996453251,0.0,0.011037186887418816,0.0,11.181156020494615,0.0,0.003310623835693776,0.0,0.062349561432225836,0.0,0.012971130028617328,0.0,0.6726835449723555,0.0,0.006936502422393414,0.0,0.015895063187262966,0.0,0.018585878076264273,0.0,0.004560931014977739,0.0,0.025815180009868724,0.0,0.0051203603765219655,0.0,0.0250409903682411,0.0,0.004502936124559532,0.0,0.02590226859099151,0.0,0.004260313708856394,0.0,0.026282595161013462,0.0,0.6247401991443428,0.0,0.007072792405992013,0.0,0.45220463834811386,0.0,0.007700678421909681,0.0,0.015928758874890384,0.0,0.018575523294979922,0.0,0.07157501017225573,0.0,0.012508555287077606,0.0,0.009609788853260477,0.0,0.021217659608963293
true,4219.891,-7.583329,33.53329,MAR,Casablanca - Morocco,9656.635,70.9405986874118,4.0749947126785e10,2.99361593935621e8,MACAS,Casablanca,AI,2434.0279715,4891.48252148204,0.0266118191390691,true,7,-0.031004915022681007,4219.891,422180.8152035207,424331.1827560643,0.00021693638616716212,-0.03089977770925521,4219.891,424234.42677969125,426362.95234033343,0.00021515365087265232,0.0,152.29591085398334,0.0,0.0017373126891446647,0.0,28.89473512227628,0.0,0.0026905661006818857,0.0,5.865574866494395,0.0,0.0040933858161607845,0.0,1.319768338783499,0.0,0.006061217158228318,0.0,9563.508514239684,0.0,0.0005844384437311376,0.0,0.8467582171763401,0.0,0.006812091896752588,4219.891,388921.12137913884,389420.6288811209,0.00022042123859423865,0.0,0.1709540717385271,0.0,0.010378726628251251,0.0,0.09866047856714469,0.0,0.01199415628158115,0.0,5.006332547259113,0.0,0.004267618127865595,0.0,0.05590403395932884,0.0,0.013928079998087482,0.0,0.48372976727508504,0.0,0.00789349203479341,0.0,0.015434624522116858,0.0,0.019542710531312714,0.0,0.004667592118694657,0.0,0.026771638100750398,0.0,0.0052181280097135605,0.0,0.025997505069059314,0.0,0.004610349053519961,0.0,0.02685872001999591,0.0,0.004370507911679836,0.0,0.02723901678082248,0.0,0.4532643175477593,0.0,0.00802978167020701,0.0,0.3404888402043388,0.0,0.008657665855006776,0.0,0.015465739139293914,0.0,0.019532356076595342,0.0,0.06355982335316496,0.0,0.013465510655372166,0.0,0.009550092581483207,0.0,0.022174392050442682
true,310.768,-6.600167,5.783308,CIV,Soubré - Côte d’Ivoire,3216.67761193904,26.8544558285881,9.99640468107073e8,8.34550552893867e6,,,,0.0,147.148333255437,0.00354645698741133,false,2,-0.05471143588405827,310.768,13812.741553275426,14124.781617944629,0.0008616734216488995,-0.053222917224290386,310.768,14367.902370286349,14766.20658254082,0.0008058229681325187,0.0,332.0945887999592,0.0,0.00218738752517199,310.768,7988.77605032974,8345.505528938666,0.0009472119986919952,0.0,1829.7616938714166,0.0,0.0013960173003376567,0.0,44.98511383435603,0.0,0.0037016689124086473,0.0,12.566867603960418,0.0,0.005177801771544962,0.0,29.64654972050749,0.0,0.004130989253534262,0.0,1.7745194992647777,0.0,0.008666987591380518,0.0,235.30044357470047,0.0,0.0023949939994487124,0.0,9.586689073506742,0.0,0.005560090286848055,0.0,1.2816859411340016,0.0,0.009441743157773337,0.0,3.2085992344261616,0.0,0.007416086859456496,0.0,1.127063941967837,0.0,0.009766638270916572,0.0,0.10588523060899996,0.0,0.018198622150682124,0.0,0.03116605140018473,0.0,0.025108258907340114,0.0,0.03340572930422818,0.0,0.02465387371859128,0.0,0.013237341639732383,0.0,0.03145438829128103,0.0,0.012646372538033235,0.0,0.0318347188730375,0.0,0.4249293632630032,0.0,0.012624880122669246,0.0,0.35335865262347516,0.0,0.013252765282778746,0.0,0.03626021542692943,0.0,0.024127603596251292,0.0,0.10899238458396536,0.0,0.018060635633313272,0.0,0.024430799049789228,0.0,0.026769747156115464
true,390.654,-6.633194,4.750108,CIV,San-Pédro - Côte d’Ivoire,3573.43717303907,31.4114659961222,1.39597752539641e9,1.22710148372491e7,CISPY,San-Pdro,AI,2312.50202864,385.16868330869,0.00802107382333194,true,3,-0.022063188326010934,390.654,63544.57777199313,94525.71453701821,9.494861533623115e-5,-0.022744963217977514,390.654,60841.10836759597,93749.36631780071,0.00010223001858894092,0.0,0.285644950627745,0.0,0.002891984861054428,0.0,2.3994461757759655,0.0,0.0016518180955517581,390.654,93504.74620320075,97833.5898969291,0.00010230033095785957,0.0,0.0576669353157919,0.0,0.004406231568121769,0.0,0.09312808929831669,0.0,0.003884084967924789,0.0,0.04050211710953024,0.0,0.004835595287693907,0.0,0.0032780082659944793,0.0,0.009371592945433353,0.0,11.198496554007262,0.0,0.0011012770365329673,0.0,0.06518648314419383,0.0,0.0042663735105302565,0.0,0.002425076681986628,0.0,0.01014531493254613,0.0,0.016523912361803082,0.0,0.006122370092171894,0.0,0.002151495309854608,0.0,0.010470077438323852,0.0,0.0003488334421381278,0.0,0.016904918755647043,0.0,9.51020498142986e-5,0.0,0.023814585902794144,0.0,0.00010230268554566129,0.0,0.023360197866856686,0.0,3.084674940426622e-5,0.0,0.032073231603798304,0.0,2.9518506095223364e-5,0.0,0.032449592679487424,0.0,0.0008605926492972991,0.0,0.013326566284372746,0.0,0.0007226602670119905,0.0,0.013953892263027219,0.0,8.155537109190078e-5,0.0,0.02480065150685485,0.0,0.00023523656718778512,0.0,0.01875448144972632,0.0,5.571283453246033e-5,0.0,0.02742770096507927
